AssimLight,BlackScr,CO2air,EnScr,GHtime,HumDef,PipeGrow,PipeLow,RHair,Tair,VentLee,Ventwind
100,0,699.0000016,77.9999998,43399.38889,3.160000015,0,31.90000074,83.59999989,21.89999997,6.800000161,1.9
100,0,722.9999968,75.0000004,43399.39236,3.389999969,0,42.99999851,82.00000021,21.50000005,9.199999678,1.9
100,0,699.0000016,34.60000271,43399.39583,3.350000003,0,45.39999984,82.19999999,21.5,8.60000004,1.9
100,0,611.000003,1.16E-06,43399.39931,3.090000009,0,44.60000003,83.39999996,21.30000001,12.99999985,1.9
100,0,618.0000036,0,43399.40278,3.18,0,45.20000003,82.9,21.3,13,1.9
100,0,723.9999954,0,43399.40625,3.180000026,0,46.00000003,82.89999987,21.30000001,13,1.9
100,0,678.0000046,0,43399.40972,3.439999974,0,46.29999997,81.60000013,21.39999999,13,1.9
100,0,670.0000003,0,43399.41319,3.609999994,0,46.3,80.70000003,21.4,13,1.9
100,0,666,0,43399.41667,3.75,0,44.7,80.2,21.6,13,1.9
100,0,604.000004,0,43399.42014,3.520000001,0,43.19999992,81.39999999,21.6,13,1.9
100,0,663.999992,0,43399.42361,3.539999997,0,42.00000016,81.30000001,21.6,13,1.9
100,0,703.9999973,0,43399.42708,3.749999986,0,41.40000004,80.20000007,21.6,13,1.9
100,0,681.0000008,0,43399.43056,3.390000012,0,42.59999996,82.09999994,21.6,13,1.9
100,0,678.0000039,0,43399.43403,3.310000004,0,44.30000003,82.59999999,21.70000001,13.5,2
100,0,793.9999997,0,43399.4375,3.430000011,0,45.29999998,82.19999995,21.90000001,13.49999994,2
100,0,791.0000003,0,43399.44097,3.539999989,0,45.10000002,81.70000005,21.99999999,12.90000006,2
100,0,697.0000032,0,43399.44444,3.859999989,0,43.40000006,80.20000005,22.1,12.9,2
100,0,720,0,43399.44792,3.84,0,42.3,80.3,22.1,12.9,2
100,0,758.9999975,0,43399.45139,3.719999992,0,42.00000016,80.90000003,22.09999999,12.9,2
100,0,721.0000051,0,43399.45486,3.600000016,0,44.39999968,81.39999993,22.00000001,12.9,2
100,0,673.0000032,0,43399.45833,3.659999996,0,46.99999983,81.20000001,22.09999999,11.20000011,2
100,0,770.9999967,0,43399.46181,3.889999992,0,46.9,79.90000004,22,10.20000003,2
100,0,770.0000002,0,43399.46528,3.740000007,0,45.59999996,80.69999997,22.00000001,10.19999997,2
100,0,774.9999979,0,43399.46875,3.960000006,0,44.39999985,79.79999998,22.20000001,9.2,2
100,0,754.0000021,0,43399.47222,4.019999994,0,42.90000015,79.60000002,22.29999999,9.2,2
100,0,664.000003,0,43399.47569,4.000000001,0,41.80000004,79.7,22.3,9.2,2
100,0,724,0,43399.47917,3.71,0,40.6,81.3,22.4,11.2,2
100,0,779.9999975,0,43399.48264,3.830000008,0,39.59999992,80.99999995,22.69999999,11.2,2
100,0,743.000005,0,43399.48611,3.949999984,0,38.40000016,80.30000009,22.60000001,11.2,2
100,0,678.0000044,0,43399.48958,3.870000005,0,37.60000005,80.69999997,22.6,12.29999993,2
100,0,692.9999995,0,43399.49306,3.87,0,36.80000003,80.89999999,22.79999999,11.10000004,2
100,0,760.9999982,0,43399.49653,4.079999992,0,36.09999997,79.90000004,22.8,9.4,2
100,0,706.0000005,0,43399.5,3.850000029,0,35.09999995,81.09999986,22.9,9.4,2
100,0,710.9999995,0,43399.50347,4.139999971,0,34.60000005,79.70000014,22.9,9.4,2
100,0,679.0000011,0,43399.50694,3.940000007,0,33.80000003,80.69999997,22.9,9.4,2
100,0,678,0,43399.51042,3.77,0,33.3,81.3,22.7,9.4,2
100,0,723.0000031,0,43399.51389,3.990000009,0,32.69999995,80.09999995,22.59999999,9.4,2
100,0,768.9999938,0,43399.51736,4.129999981,0,32.00000009,79.30000011,22.50000001,9.4,2
100,0,746.0000015,0,43399.52083,4.199999995,0,32.79999995,78.80000003,22.40000001,9.4,0.600000094
100,0,684.0000021,0,43399.52431,4.339999995,0,31.70000004,78.10000002,22.4,9.69999999,1.599999966
100,0,639.0000023,0,43399.52778,4.359999999,0,31.59999999,77.9,22.3,9.70000001,0
100,0,708.0000023,0,43399.53125,4.329999996,0,31.20000007,77.90000002,22.2,10,0
100,0,730.9999977,0,43399.53472,4.290000004,0,31.89999993,78.09999998,22.2,10,0
100,0,685.0000015,0,43399.53819,4.479999994,0,31.60000001,77.40000002,22.39999999,10.29999999,0.59999998
100,0,699,0,43399.54167,4.59,0,31.3,77.1,22.6,10.3,1.6
100,0,705.9999957,0,43399.54514,4.620000013,0,30.79999997,77.49999993,22.99999999,10.69999997,1.599999893
100,0,642.0000086,0,43399.54861,4.809999975,0,30.40000005,76.40000015,22.90000001,10.20000007,2.15E-07
100,0,726.9999943,0,43399.55208,4.440000025,0,29.80000004,77.99999989,22.70000001,10.2,0
100,0,716.0000004,0,43399.55556,4.340000003,0,9.99E-07,78.1,22.40000001,10.2,0
100,0,678.0000008,0,43399.55903,4.44,0,0,77.60000001,22.4,10.4,5.36E-08
100,0,702.0000021,0,43399.5625,4.429999979,0,0,77.80000008,22.49999998,10.4,1.6
100,0,722.9999979,0,43399.56597,4.220000021,0,0,78.59999992,22.30000002,10.4,1.6
100,0,675.0000016,0,43399.56944,4.299999997,0,0,78.30000001,22.4,10.4,1.6
100,0,669,0,43399.57292,4.43,0,0,77.9,22.6,10.4,1.6
100,0,683.9999997,0,43399.57639,4.520000015,0,0,77.69999995,22.80000002,10.4,1.6
100,0,680.0000005,0,43399.57986,4.749999969,0,0,77.00000009,23.09999996,10.4,1.6
100,0,761.9999945,0,43399.58333,4.700000003,0,0,77.19999999,23.1,10.20000001,1.07E-07
100,0,738.0000008,0,43399.58681,4.430000009,0,0,77.89999998,22.60000002,10.2,0
100,0,732.9999966,0,43399.59028,4.220000004,0,0,78.69999998,22.4,10.2,0
100,0,631.0000075,0,43399.59375,4.339999993,0,0,78.00000006,22.30000002,10.2,0
100,0,705.9999925,0,43399.59722,4.270000007,0,0,78.59999994,22.49999998,10.2,0
100,0,726.9999993,0,43399.60069,4.589999989,0,0,76.70000006,22.30000001,11.69999995,0.59999998
100,0,742,0,43399.60417,4.4,0,0,77.4,22.1,13.7,1.6
100,0,677.9999978,0,43399.60764,4.270000017,0,0,78.09999995,22.10000003,13.70000011,1.8
100,0,645.0000044,0,43399.61111,4.529999965,0,0,77.40000009,22.59999993,15.29999979,1.8
100,0,671.9999982,0,43399.61458,4.729999987,0,0,77.20000001,23.19999996,5.60000065,1.999999987
100,0,605.0000022,0,43399.61806,4.620000004,0,0,78.09999997,23.49999999,1.500000137,0.600000047
100,0,719.0000011,0,43399.62153,4.699999995,0,0,77.50000001,23.29999999,0,0
100,0,753.0000085,0,43399.625,4.559999993,0,0,77.90000002,23.09999999,0,0
100,0,837.9999915,0,43399.62847,4.490000007,0,0,78.09999998,23.00000001,0,0
100,0,840.9999999,0,43399.63194,4.589999997,0,0,77.90000001,23.19999999,0,0
100,0,857,0,43399.63542,4.6,0,0,78.1,23.4,0,0
100,0,803.9999993,0,43399.63889,4.499999996,0,0,78.70000003,23.50000001,0,0
100,0,794.0000013,0,43399.64236,4.440000008,0,0,79.09999995,23.59999999,0,0
100,0,777.0000011,0,43399.64583,4.400000003,0,0,79.29999999,23.6,0,0
100,0,772.0000002,0,43399.64931,4.489999997,0,0,79.10000001,23.79999999,0,0
100,0,753.9999984,0,43399.65278,4.789999998,0,0,77.8,23.89999999,3.199999893,0
100,0,705.9999978,0,43399.65625,4.739999992,0,0,77.80000004,23.7,0,0
100,0,684.0000022,0,43399.65972,4.660000008,0,0,78.19999996,23.7,0,0
100,0,658.0000009,0,43399.66319,4.620000001,0,0,78.49999999,23.8,0,0
100,0,673,0,43399.66667,4.56,0,0,78.9,23.9,0,0
100,0,619.0000034,0,43399.67014,4.829999974,0,0,77.50000012,23.8,1.599999893,0.399999973
100,0,668.9999933,0,43399.67361,4.440000052,0,0,79.29999976,23.8,2.15E-07,5.36E-08
100,0,615.0000036,0,43399.67708,4.29000001,0,0,79.79999997,23.60000001,0,0
100,0,652.9999987,0,43399.68056,4.250000001,0,0,79.99999999,23.6,0,0
100,0,647.0000005,0,43399.68403,4.199999997,0,0,80.00000001,23.4,0,0
100,0,662.000005,0,43399.6875,4.11,0,0,80.39999999,23.39999999,0,0
100,0,711.999995,0,43399.69097,4.11,0,0,80.30000001,23.30000001,0,0
100,0,739.9999991,0,43399.69444,4.090000001,0,0,80.4,23.3,0,0
100,0,727,0,43399.69792,4.2,0,0,79.9,23.3,0,0
100,0,758.9999979,0,43399.70139,4.28,0,0,79.6,23.4,0,0
100,0,728.0000042,0,43399.70486,4.28,0,0,79.6,23.4,0,0
100,0,704.0000016,0,43399.70833,4.200000005,0,0,79.89999998,23.30000001,0,0
100,0,671.0000011,0,43399.71181,4.030000006,0,0,80.59999998,23.2,0,0
100,0,678.0000002,0,43399.71528,3.939999999,0,0,80.80000001,23.00000001,0,0
100,0,684.9999954,0,43399.71875,3.899999989,0,0,81.20000002,23.19999997,0,0
100,0,639.0000046,0,43399.72222,3.790000011,0,0,81.39999998,22.90000003,0,0
100,0,644.9999998,0,43399.72569,3.710000003,0,0,81.69999999,22.8,0,0
100,0,614,0,43399.72917,3.81,0,0,81,22.6,0,0
100,0,630.0000021,0,43399.73264,3.689999987,0,0,81.50000005,22.49999999,0,0
100,0,660.9999958,0,43399.73611,3.490000027,0,0,82.29999989,22.30000003,0,0
100,0,711.9999966,0,43399.73958,3.410000005,0,0,82.69999997,22.3,0,0
100,0,721.9999997,0,43399.74306,3.429999999,0,0,82.40000001,22.10000001,2.199999926,0
100,0,765.9999998,0,43399.74653,3.410000008,0,0,82.39999996,22,3.9,0
100,3.02E-06,758.9999957,0,43399.75,3.660000023,0,0,81.09999987,21.99999999,3.899999759,0
100,29.99999698,716.0000043,0,43399.75347,3.889999977,0,0,79.80000013,21.90000001,1.500000241,0
100,79.99999832,711.0000002,0,43399.75694,3.929999999,0,0,79.60000001,21.9,1.5,0
100,80,716,0,43399.76042,4.01,0,0,79.4,22.1,0,0
100,98,619.0000032,0,43399.76389,3.810000003,0,0,81.00000001,22.60000003,0,0
100,98,666.9999936,0,43399.76736,3.859999993,0,0,81.19999997,22.99999995,0,0
100,98,651.0000011,0,43399.77083,3.899999997,0,0,81.2,23.19999999,0,0
100,98,645.0000002,0,43399.77431,4.029999996,0,0,80.60000002,23.2,0,0
100,98,653.0000032,0,43399.77778,4.069999997,0,0,80.40000002,23.2,8.11E-07,4.66E-07
100,98,749.0000059,0,43399.78125,3.990000001,0,0,80.89999997,23.29999998,24.2,13.9
100,98,807.9999941,0,43399.78472,3.999999999,0,0,80.60000003,23.10000002,24.2,13.9
100,98,855.9999984,0,43399.78819,4.079999997,0,0,79.90000002,22.80000001,24.2,15.89999993
100,98,887,0,43399.79167,4.19,0,0,79,22.5,24.2,15.9
100,98,823.9999953,0,43399.79514,3.989999995,0,0,79.49999999,22.09999997,24.19999889,15.89999942
100,98,754.0000094,0,43399.79861,3.920000009,0,0,79.30000003,21.60000007,7.700002213,7.200001167
100,98,635.000008,0,43399.80208,3.730000013,0,0,80.39999993,21.69999999,5.000000181,0.600000443
100,98,636,0,43399.80556,4.309999981,0,0,77.10000011,21.50000001,6.999999933,1.599999966
100,98,584.0000025,0,43399.80903,4.3,0,0,76.9,21.3,7,1.6
100,98,657.9999989,0,43399.8125,4.299999981,0,0,76.90000006,21.29999997,7,1.6
100,98,647.0000011,0,43399.81597,4.110000019,0,0,77.49999994,21.00000003,7,1.6
100,98,626.0000007,0,43399.81944,4.000000004,0,0,78.09999998,21,8.299999956,1.6
100,98,623,0,43399.82292,4.05,0,0,77.7,20.9,8.3,1.7
100,98,748.9999941,0,43399.82639,4.129999998,0,0,77.3,20.89999999,9.799999886,1.7
100,98,661.0000118,0,43399.82986,4.100000004,0,0,77.3,20.80000001,8.100000228,1.7
100,98,655.0000004,0,43399.83333,4.030000005,0,0,77.59999998,20.70000001,8.1,1.7
100,98,647.0000003,0,43399.83681,4.02,0,0,77.5,20.6,6.700000047,1.7
100,98,599.9999999,0,43399.84028,4.070000001,0,0,77.19999999,20.6,6.7,0.59999998
100,98,597.9999999,4.02E-06,43399.84375,4.099999992,0,0,76.90000002,20.49999998,6.7,1.01E-07
100,98,597.0000001,39.99999598,43399.84722,4.020000008,0,0,77.09999998,20.30000002,6.7,0.999999899
100,98,554.0000014,49.99999966,43399.85069,4.01,0,0,77.29999999,20.4,6.7,1.099999997
100,98,556,50,43399.85417,4.04,0,0,77.1,20.4,7.8,1.1
0,94.9999998,557.9999986,79.60000036,43399.85764,3.829999952,0,0,77.90000023,20.09999995,0,0
0,92.0000004,537.0000028,84.99999928,43399.86111,3.110000097,0,0,81.29999954,19.40000009,0,0
0,89.0000002,567.9999979,85,43399.86458,2.620000033,0,32.99999779,83.69999984,18.80000004,0,0
0,59.00000101,567,85,43399.86806,2.400000007,0,36.59999988,84.79999996,18.50000001,0,0
0,8.999999698,572.9999997,85,43399.87153,2.469999993,0,37.20000024,84.00000003,18.09999999,9.05E-08,0
0,0,565.0000047,85.0000007,43399.875,2.260000021,0,44.50000022,84.99999985,17.69999999,2.700000543,1.81E-07
0,0,611.9999953,91.9999993,43399.87847,2.469999979,0,46.69999978,83.50000015,17.60000001,8.099999457,1.799999819
0,0,552.000002,92,43399.88194,2.629999995,0,48.29999995,82.40000004,17.6,8.1,1.8
0,0,532,92,43399.88542,2.57,0,43.6,82.7,17.5,8.9,2
0,0,564.9999988,92,43399.88889,2.479999993,0,43.79999982,83.20000004,17.39999999,0,0
0,0,547.0000024,92,43399.89236,2.380000013,0,41.10000036,83.79999992,17.30000001,0,0
0,0,578.9999979,92,43399.89583,2.38,0,40.50000004,83.89999999,17.39999999,0,0
0,0,580,92,43399.89931,2.310000002,0,38.80000006,84.39999998,17.4,0,0
0,0,580.9999993,92,43399.90278,2.19,0,37.79999996,85.1,17.3,0,0
0,0,559.0000008,92,43399.90625,2.199999994,0,36.59999991,85.00000006,17.30000002,0,0
0,0,566.9999992,92,43399.90972,2.140000006,0,35.70000009,85.59999994,17.49999998,0,0
0,0,557.0000003,92,43399.91319,2.070000002,0,34.60000004,85.79999999,17.20000001,0,0
0,0,573,92,43399.91667,1.93,0,33.6,86.6,17,0,0
0,0,573.0000005,92,43399.92014,1.919999996,0,36.60000012,86.60000003,16.90000001,0,0
0,0,580.9999989,92,43399.92361,1.860000008,0,38.39999976,87.09999993,16.99999999,0,0
0,0,622.9999972,92,43399.92708,1.850000001,0,39.19999995,87.19999999,17,0,0
0,0,576.0000016,92,43399.93056,1.999999995,0,39.00000001,86.30000003,17.19999999,0,0
0,0,579,92,43399.93403,1.989999997,0,38.09999996,86.30000002,17.1,0,0
0,0,579.0000005,92,43399.9375,1.909999999,0,36.90000003,86.9,17.19999999,0,0
0,0,583.9999995,92,43399.94097,1.900000001,0,37.19999997,86.9,17.10000001,0,0
0,0,585.9999999,92,43399.94444,1.959999998,0,38.99999994,86.50000001,17.1,0,0
0,0,575,92,43399.94792,1.9,0,42.4,86.8,17,0,0
0,0,580.9999996,92,43399.95139,1.960000004,0,47.49999992,86.39999998,17.00000001,0,0
0,0,586.9999992,92,43399.95486,2.019999992,0,46.30000016,86.10000004,17.09999999,0,0
0,0,549.0000025,92,43399.95833,2.149999991,0,45.50000005,85.30000005,17.19999999,0,0
0,0,591.9999986,92,43399.96181,2.199999998,0,43.10000008,85.2,17.49999999,0,0
0,0,579.0000013,92,43399.96528,2.349999998,0,42.70000002,84.20000001,17.5,0,0
0,0,619.0000022,92,43399.96875,2.289999996,0,43.40000009,84.60000001,17.49999998,0,0
0,0,640.9999978,92,43399.97222,2.250000004,0,44.29999991,84.69999999,17.30000002,0,0
0,0,590.0000017,92,43399.97569,2.329999997,0,45.09999997,84.30000001,17.49999999,0,0
0,0,642,92,43399.97917,2.35,0,45.6,84.4,17.7,0,0
0,0,623.0000007,92,43399.98264,2.380000004,0,46.30000003,84.19999997,17.7,0,0
0,0,633.9999985,92,43399.98611,2.439999992,0,46.69999995,83.80000005,17.7,0,0
0,0,608.0000017,92,43399.98958,2.499999996,0,45.50000008,83.50000002,17.79999999,0,0
0,0,569.0000013,92,43399.99306,2.440000002,0,44.20000004,83.99999998,17.9,0,0
0,0,620,92,43399.99653,2.479999995,0,42.69999995,83.60000003,17.8,0,0
0,0,620.000003,92,43400,2.329999999,0,41.20000006,84.50000001,17.7,0,0
0,0,649.999997,92,43400.00347,2.320000001,0,41.79999994,84.59999999,17.7,0,0
0,0,630.0000007,92,43400.00694,2.270000002,0,42.29999998,84.79999999,17.6,0,0
0,0,627,92,43400.01042,2.27,0,42.9,84.9,17.7,0,0
0,0,634.9999975,92,43400.01389,2.270000003,0,43.20000004,84.89999999,17.70000001,0,0
0,0,598.000005,92,43400.01736,2.319999993,0,43.79999992,84.70000003,17.79999999,0,0
0,0,624.9999982,92,43400.02083,2.300000001,0,41.90000013,84.89999999,17.89999999,0,0
0,0,625,85.00000023,43400.02431,2.280000001,27.49999908,40.70000004,85,17.9,0,0
0,0,669.9999982,85,43400.02778,2.300000012,33.79999996,39.39999996,84.89999992,17.9,0,0
0,0,616.9999993,85,43400.03125,2.670000001,32.69999992,38.1999999,82.59999999,18,0,0
0,0,610.0000007,85,43400.03472,2.679999999,31.90000008,37.2000001,82.50000001,18,0,0
0,0,628.9999994,85,43400.03819,2.739999998,31.70000001,36.10000004,82.10000001,18,0,0
0,0,624,85,43400.04167,2.77,32,35.1,82,18.1,0,0
0,0,674.999998,85,43400.04514,2.699999993,32.49999996,34.19999995,82.60000003,18.19999999,0,0
0,0,645.000004,85,43400.04861,2.600000013,31.90000008,33.40000011,83.09999993,18.10000001,0,0
0,0,634.0000007,85,43400.05208,2.619999999,31.70000001,32.70000005,82.90000001,18.00000001,0,0
0,0,615.0000006,85,43400.05556,2.570000002,32.39999998,31.70000003,83.19999999,18,0,0
0,0,646.0000003,85,43400.05903,2.569999997,31.9,31.09999998,83.10000002,17.9,0,0
1.01E-05,3.02E-06,656,84.9999997,43400.0625,2.479999994,31.99999991,30.49999994,83.70000004,17.9,0,0
99.99998994,29.99999698,656,82.0000003,43400.06597,2.420000006,31.10000009,29.90000006,84.09999996,17.9,0,0
100,79.99999832,625.000001,79.0000001,43400.06944,2.589999994,30.50000002,1.00E-06,83.60000002,18.49999998,0,0
100,98,640,76,43400.07292,2.96,29.8,0,82.5,19.7,11.9,5.7
100,98,633.9999984,72.9999998,43400.07639,3.310000032,29.20000011,0,80.79999986,20.00000003,7.600000496,8.500000087
100,98,610.0000032,70.0000004,43400.07986,3.779999937,30.79999979,0,78.70000028,20.49999993,14.99999901,9.799999826
100,98,546.0000043,40.00000201,43400.08333,3.849999995,29.70000007,0,78.30000003,20.5,15,12.89999979
100,87.00000037,539.0000002,1.34E-06,43400.08681,4.249999987,29.99999999,0,75.80000008,20.30000001,14.9,0.700000409
100,87,499.9999992,0,43400.09028,4.299999995,30.59999998,0,75.50000004,20.30000001,3.32E-07,1.61E-07
100,86.9999995,475.0000029,0,43400.09375,4.139999982,30.09999994,0,76.70000006,20.49999997,9.899999004,4.799999517
100,82.0000005,503.9999971,0,43400.09722,3.960000018,29.50000006,0,77.29999994,20.20000003,9.96E-07,4.83E-07
100,82,495.0000003,0,43400.10069,3.830000004,30.09999998,0,78.29999997,20.39999999,0,0
100,82,451,0,43400.10417,3.73,30.1,0,78.9,20.4,0,0
100,82,483.0000007,0,43400.10764,3.689999995,29.79999997,0,79.20000003,20.5,0,0
100,82,492.9999987,0,43400.11111,3.620000009,29.40000005,0,79.59999995,20.5,0,0
100,82,421.0000048,0,43400.11458,3.570000003,30.59999992,0,79.99999997,20.59999999,0,0
100,82,455.9999988,0,43400.11806,3.500000002,30.00000002,0,80.29999999,20.5,0,0
100,82,434.9999996,0,43400.12153,3.529999995,29.30000004,0,80.10000002,20.5,0,0
100,82,424.0000184,0,43400.125,3.390000012,30.59999991,0,80.79999993,20.4,0,0
100,82,606.9999816,0,43400.12847,3.509999988,29.70000009,0,80.10000007,20.4,0,0
100,82,508.0000033,0,43400.13194,3.350000005,29.8,0,80.89999997,20.3,0,0
100,82,531,0,43400.13542,3.33,30.4,0,81,20.3,0,0
100,82,515.0000003,0,43400.13889,3.260000005,29.89999997,0,81.29999998,20.20000001,0,0
100,82,518.9999995,0,43400.14236,3.329999991,29.50000005,0,81.00000004,20.29999999,0,0
100,82,612.9999937,0,43400.14583,3.280000003,30.39999994,0,81.19999999,20.20000001,0,0
100,82,601.0000004,0,43400.14931,3.299999999,30.00000001,0,81.1,20.2,0,0
100,82,538.0000016,0,43400.15278,3.209999999,29.50000002,0,81.6,20.2,0,0
100,82,586.9999989,0,43400.15625,3.19,30.19999998,0,81.7,20.2,0,0
100,82,576.0000011,0,43400.15972,3.19,30.00000002,0,81.7,20.2,0,0
100,82,517.000002,0,43400.16319,3.140000002,29.50000002,0,81.99999999,20.2,0,0
100,82,570,0,43400.16667,3.12,30.4,0,82.2,20.3,0,0
100,82,580.9999955,0,43400.17014,3.050000003,30.09999994,0,82.59999999,20.30000001,0,0
100,82,514.000009,0,43400.17361,3.089999995,29.20000012,0,82.50000001,20.39999999,0,0
100,82,565.9999965,0,43400.17708,3.050000003,30.79999989,0,82.5,20.20000001,0,0
100,82,537.000001,0,43400.18056,2.980000002,29.70000004,0,82.89999999,20.2,0,0
100,82,587.9999983,0,43400.18403,2.98,29.90000002,0,82.9,20.2,0,0
100,82,536.9999995,0,43400.1875,2.969999989,30.59999991,0,83.00000007,20.20000001,0,0
100,82,532.0000005,0,43400.19097,2.860000011,29.70000009,0,83.69999993,20.29999999,0,0
100,82,496.0000012,0,43400.19444,2.999999995,29.7,0,83.00000002,20.4,0,0
100,82,597,0,43400.19792,2.88,30.5,0,83.7,20.4,0,0
100,82,738.9999929,0,43400.20139,2.900000001,29.70000001,0,83.49999999,20.3,0,0
100,82,633.0000142,0,43400.20486,2.909999999,29.89999997,0,83.40000001,20.3,0,0
100,82,620.0000009,0,43400.20833,2.820000006,30.49999996,0,83.89999997,20.3,0,0
100,82,610.0000003,0,43400.21181,2.81,29.90000002,0,84.09999999,20.4,0,0
100,82,596.9999994,0,43400.21528,2.839999997,29.50000003,0,84.00000002,20.5,0,0
100,82,578.9999951,0,43400.21875,2.750000009,30.29999999,0,84.49999995,20.5,0,0
100,82,530.0000049,0,43400.22222,2.839999991,30.20000001,0,84.00000005,20.5,0,0
100,82,538.9999997,0,43400.22569,2.889999998,29.70000002,0,83.60000001,20.4,0,0
100,82,534,0,43400.22917,2.86,30.4,0,83.8,20.4,0,0
100,82,517.9999999,0,43400.23264,2.810000001,30.59999995,0,84,20.30000001,0,0
100,82,517.0000001,0,43400.23611,2.819999999,29.90000009,0,84,20.39999999,0,0
100,82,605.999994,0,43400.23958,2.680000009,29.20000005,0,84.79999995,20.4,0,0
100,82,547.000002,0,43400.24306,2.650000001,30.59999995,0,84.99999999,20.4,0,0
100,82,638.9999998,0,43400.24653,2.639999999,30.09999997,0,85.10000001,20.5,0,0
100,82,632.9999951,0,43400.25,2.610000011,29.20000016,0,85.29999994,20.5,0,0
100,82,584.0000049,0,43400.25347,2.719999989,30.79999984,0,84.70000006,20.5,0,0
100,82,633.9999983,0,43400.25694,2.700000001,29.50000004,0,84.8,20.5,0,0
100,82,587,0,43400.26042,2.72,30.2,0,84.7,20.5,0,0
100,82,604.999999,0,43400.26389,2.570000009,29.99999997,0,85.49999995,20.5,0,0
100,82,590.000002,0,43400.26736,2.699999983,29.50000007,0,84.80000009,20.5,0,0
100,82,555.0000023,0,43400.27083,2.749999997,30.49999993,0,84.50000002,20.5,0,0
100,82,508.0000016,0,43400.27431,2.640000004,29.90000002,0,85.09999998,20.5,0,0
100,82,617.9999989,0,43400.27778,2.590000002,29.70000002,0,85.29999999,20.40000001,0,0
100,82,584.0000066,0,43400.28125,2.659999993,30.4,0,85.10000003,20.59999999,0,0
100,82,649.9999934,0,43400.28472,2.590000007,30.4,0,85.39999997,20.50000001,0,0
100,82,649,0,43400.28819,2.59,29.90000002,0,85.4,20.5,0,0
100,82,616,0,43400.29167,2.64,29.2,0,85.1,20.5,0,0
100,82,536.0000011,0,43400.29514,2.630000003,30.79999992,0,85.19999998,20.5,0,0
100,82,552.9999977,0,43400.29861,2.679999993,29.60000016,0,84.90000004,20.5,0,0
100,82,612.999996,0,43400.30208,2.699999999,29.99999997,0,84.80000001,20.5,0,0
100,82,555.0000019,0,43400.30556,2.680000001,29.9,0,84.9,20.5,0,0
100,82,507.0000023,0,43400.30903,2.590000001,29.40000003,0,85.4,20.5,0,0
100,82,575.0000039,0,43400.3125,2.610000002,30.30000003,0,85.29999999,20.5,4.22E-07,0
100,82,613.9999961,0,43400.31597,2.629999998,30.59999997,0,85.20000001,20.5,4.199999578,0
100,82,533.0000027,0,43400.31944,2.540000003,30.00000002,0,85.59999999,20.4,4.2,0
100,82,696,0,43400.32292,2.59,29.2,0,85.3,20.4,7.9,0
100,82,627.0000028,0,43400.32639,2.669999981,30.99999994,24.30000042,84.70000013,20.20000002,6.79999998,0
100,82,668.9999944,0,43400.32986,2.380000039,30.10000012,30.59999916,86.59999975,20.49999996,6.50000004,0
100,82,644.0000017,0,43400.33333,2.350000002,29.60000003,30.99999997,86.89999998,20.69999999,11.39999967,0
100,82,633.0000004,29.99999899,43400.33681,2.499999995,29.79999999,29.80000004,86.10000003,20.7,13.79999992,0
100,82,604.0000014,60,43400.34028,2.780000008,29.70000002,29.59999998,84.59999996,20.80000001,13.79999987,0
100,81.9999997,646.9999972,60.00000302,43400.34375,3.009999989,30.19999992,28.89999997,83.50000007,21.00000001,9.899999004,0
100,79.0000003,619.0000028,89.99999698,43400.34722,2.900000011,29.40000008,28.60000003,84.19999993,21.09999999,9.96E-07,0
100,76.0000001,672.9999982,90,43400.35069,2.660000008,30.29999997,28.10000002,85.59999995,21.2,0,0
100,73,672,90,43400.35417,2.46,30.4,27.7,86.7,21.2,0,0
100,43.09999711,657.9999996,90,43400.35764,2.480000008,0,31.70000037,86.59999996,21.20000001,3.08E-07,0
100,5.78E-06,652.0000008,90,43400.36111,2.599999984,0,37.19999926,86.00000008,21.29999999,4.599999383,0
100,0,655.9999997,90,43400.36458,2.789999987,0,37.29999999,85.10000006,21.39999999,8.699999725,3.599999759
100,0,701.9999985,90,43400.36806,2.750000001,0,36.50000003,85.39999999,21.5,5.900000094,1.400000074
100,0,669.0000045,90,43400.37153,2.920000002,0,35.59999998,84.49999999,21.5,0,1.4
100,0,801.9999968,89.9999997,43400.375,2.969999998,0,34.8999999,84.3,21.59999999,0,1.399999859
100,0,770.0000032,87.0000003,43400.37847,2.950000002,0,33.9000001,84.3,21.50000001,0,1.41E-07
100,0,717.0000018,84.0000001,43400.38194,3.139999994,0,34.09999999,83.60000002,21.79999999,0,0
100,0,726,81,43400.38542,3.14,0,35.2,83.6,21.8,0,0
100,0,727.0000025,77.9999998,43400.38889,3.120000009,0,36.20000007,83.89999995,22,0,0
100,0,764.9999949,75.0000004,43400.39236,3.249999983,0,37.19999987,83.20000009,22,0,0
100,0,735.000002,34.60000271,43400.39583,3.020000015,0,38.59999991,84.19999993,21.80000001,0,0
100,0,760.9999991,1.16E-06,43400.39931,2.740000009,0,37.90000002,85.49999996,21.60000001,0,0
100,0,723.0000004,0,43400.40278,2.800000003,0,37.70000019,85.19999998,21.6,0,0
100,0,735.000005,0,43400.40625,2.9,0,43.50000043,84.6,21.5,0,0
100,0,784.999995,0,43400.40972,2.9,0,47.79999957,84.6,21.5,0,0
100,0,761.0000008,0,43400.41319,2.9,0,49.49999994,84.6,21.5,0,0
100,0,762,0,43400.41667,3.01,0,49.9,84.1,21.6,0,0
